Timestamp,Wind Speed (m/s),Wind Direction (degrees),Temperature (°C),Air Pressure (hPa),Humidity (%),Turbine RPM,Power Output (kW),Theoretical Power Curve (kWh),Active Power (kWh)
03-01-2023 22:00,19.76162969,272.430542,9.594821981,1027.464059,54.84713264,487.7508877,1.454350634,1500,1454.350634
03-01-2023 23:00,6.570460675,186.9789094,25.44176873,995.2549843,53.18774802,157.9332086,0.038020121,39.51120578,38.0201208
04-01-2023 00:00,2.127008694,73.75725869,21.74088223,988.4429645,78.61787323,49.29973819,0,0,0
04-01-2023 01:00,20.75561285,316.0188281,22.14175541,1003.03364,74.87010201,446.6318297,1.565509348,1500,1565.509348
04-01-2023 02:00,18.25771891,316.6494678,25.71396068,995.3543872,86.66170256,454.8860386,1.440970297,1500,1440.970297
04-01-2023 03:00,18.76716486,313.408233,20.89116279,981.7579625,39.9967185,401.0670905,1.546949044,1500,1546.949044
04-01-2023 04:00,19.73921797,85.9666361,14.30780662,996.1572609,68.76228078,414.7858053,1.392605151,1500,1392.605151
04-01-2023 05:00,3.70302699,162.4461639,7.416521247,1007.205431,66.81558283,82.24708288,0.000296248,0.301622348,0.296247625
04-01-2023 06:00,10.24471176,354.5962762,29.58615989,1007.585619,49.57902487,207.8058114,0.298252637,330.0736486,298.252637
04-01-2023 07:00,4.664988369,277.9244915,5.18225935,997.8279461,58.88460335,116.1230939,0.004065277,4.006647478,4.065277042
04-01-2023 08:00,21.8513788,9.780271641,26.15594378,1002.365138,45.10257146,501.3179986,1.480705627,1500,1480.705627
04-01-2023 09:00,16.33585692,23.47365285,5.499977019,1028.275896,31.34755181,372.2085867,1.490757656,1500,1490.757656
04-01-2023 10:00,9.610654572,167.0152957,23.13985765,998.8674239,37.10409685,223.726249,0.227641303,250.7730801,227.6413029
04-01-2023 11:00,3.461842057,327.3192741,28.61852202,992.9113407,28.44109171,77.83992797,7.97E-05,0.085512176,0.07966791
04-01-2023 12:00,9.152593399,193.9326473,4.842125001,992.1733522,74.64556602,184.5191897,0.184209435,202.1725396,184.2094349
04-01-2023 13:00,9.479216407,179.2125029,-2.302551461,1002.888231,72.85819145,218.6054842,0.22273164,236.1103244,222.7316399
04-01-2023 14:00,18.7809421,37.97053198,0.893818435,1017.976007,96.04850973,442.8709426,1.491173777,1500,1491.173777
04-01-2023 15:00,16.66382184,236.4408377,22.26986353,990.2994092,78.37427309,367.9995973,1.477391846,1500,1477.391846
04-01-2023 16:00,22.40589308,295.9571378,33.22508828,1015.464806,24.1636671,532.9572797,1.48773371,1500,1487.73371
04-01-2023 17:00,12.86094328,136.9512027,-2.975143044,981.0574912,90.73961391,271.8161197,0.817684594,832.3440954,817.6845937
04-01-2023 18:00,4.750667657,279.2202663,28.03680666,1000.946649,89.01401304,100.2694109,0.004382553,4.65756201,4.382553091
04-01-2023 19:00,18.40463011,347.2115954,10.35933907,1018.793253,55.46562566,382.9467019,1.405014187,1500,1405.014187
04-01-2023 20:00,19.49805612,73.35592529,16.53377665,996.9366478,66.86904404,426.2269959,1.380838429,1500,1380.838429
04-01-2023 21:00,14.90937554,188.3986672,36.79867974,1008.186855,98.0862666,361.3296135,1.506389956,1466.271833,1506.389956
04-01-2023 22:00,19.73224514,103.3696649,9.938717713,990.2489616,62.58434911,476.3277216,1.488707856,1500,1488.707856
04-01-2023 23:00,13.35729872,285.4275909,15.94016203,1017.09977,92.42574627,292.7134608,0.895002145,964.4662324,895.0021452
05-01-2023 00:00,14.02285508,207.9336117,-4.384291336,982.6139552,26.64310062,321.7627348,1.077242291,1162.598648,1077.242291
05-01-2023 01:00,11.83344342,228.4496703,-1.3280576,1022.627132,35.2841495,279.3175639,0.616847017,598.3256429,616.8470168
05-01-2023 02:00,2.584639915,287.2490975,6.636621601,989.9098193,55.26039548,54.80996159,0,0,0
05-01-2023 03:00,4.481502821,142.5493702,-3.746649163,1023.719902,66.78054467,93.39768017,0.00281956,2.822636604,2.81955954
05-01-2023 04:00,2.722871271,329.4324246,23.41188967,997.6264621,85.29822815,67.69188668,0,0,0
05-01-2023 05:00,16.63743946,191.8903922,14.18792606,1016.134179,99.06096921,384.1216512,1.408944502,1500,1408.944502
05-01-2023 06:00,9.230187565,56.86373622,19.66653412,995.9612649,51.10811972,229.8970073,0.219767462,209.9185829,219.767462
05-01-2023 07:00,13.6971259,250.5236825,2.859123365,1025.295584,23.79325089,297.0739493,1.083359706,1062.548695,1083.359706
05-01-2023 08:00,22.8740289,285.5740862,8.316941325,986.3318563,84.09372026,537.8864151,1.417900325,1500,1417.900325
05-01-2023 09:00,7.73372127,114.0342037,24.87210137,988.9259895,68.35045753,163.2821978,0.094576443,92.07793436,94.57644328
05-01-2023 10:00,11.43880723,308.5845325,38.43862256,1004.651506,35.88342871,243.7152366,0.528883542,521.663823,528.8835419
05-01-2023 11:00,19.37767619,326.2115717,-2.731245188,984.096922,59.58627653,437.1508915,1.416843124,1500,1416.843124
05-01-2023 12:00,7.262357806,99.68561546,35.06729444,989.7990092,79.38481964,156.8530621,0.064798742,67.21980264,64.79874217
05-01-2023 13:00,3.770537926,354.0677302,20.95965406,1027.188319,81.63294297,78.57087584,0.000368492,0.397127151,0.36849151
05-01-2023 14:00,8.664283417,50.6561501,20.3763805,1028.824483,59.96947296,184.6740329,0.144607133,157.754751,144.6071335
05-01-2023 15:00,5.708089607,72.72564062,17.51253408,998.8129665,44.41716241,115.1820673,0.017385037,17.23997423,17.38503663
05-01-2023 16:00,23.383046,66.32094213,-1.877266134,1026.164301,97.89940656,550.0187698,1.410190168,1500,1410.190168
05-01-2023 17:00,20.58676873,321.8362956,-0.955541672,1007.241234,73.06900888,462.3908336,1.534513357,1500,1534.513357
05-01-2023 18:00,16.5682864,235.5453188,22.04104025,993.4871233,52.65900155,339.1729586,1.57401196,1500,1574.01196
05-01-2023 19:00,22.04359357,54.75754196,10.34313571,1015.119936,42.43705794,459.7956345,1.367239458,1500,1367.239458
05-01-2023 20:00,20.48445777,158.5164306,36.277063,1012.94509,78.48823864,420.1909775,1.456432903,1500,1456.432903
05-01-2023 21:00,6.291111354,221.507289,13.29657418,1029.456266,39.37467565,145.0916749,0.031572366,30.94391443,31.57236627
05-01-2023 22:00,22.52885697,30.0470706,1.447665642,993.2523644,33.73679912,461.1893983,1.527513952,1500,1527.513952
05-01-2023 23:00,14.40487156,317.6698926,27.16234751,1013.602975,62.38671112,342.4241319,1.305739343,1287.711925,1305.739343
06-01-2023 00:00,20.57112357,289.2972728,8.200903965,982.6011878,43.19899141,413.5321347,1.42852386,1500,1428.52386
06-01-2023 01:00,22.6100999,181.8744385,18.64616383,985.6823019,70.31241159,480.3940554,1.452116983,1500,1452.116983
06-01-2023 02:00,9.314079924,348.1655815,26.40247535,980.1959187,29.43509399,227.7603015,0.21616318,218.5132345,216.1631801
06-01-2023 03:00,4.531194264,150.3939525,35.511885,1029.973034,72.39528837,106.9029102,0.003259927,3.116293843,3.259927215
06-01-2023 04:00,7.242508738,354.2797149,30.64860377,1020.113685,42.66372224,147.4925437,0.062913293,66.28507584,62.91329261
06-01-2023 05:00,11.82347914,240.4511996,25.43624805,1019.336151,20.01943475,285.0124196,0.619243886,596.3031596,619.2438862
06-01-2023 06:00,20.81433962,228.4816584,25.58349321,1005.486304,30.15488461,467.5977946,1.410605307,1500,1410.605307
06-01-2023 07:00,21.79680341,59.74376231,37.56660898,995.0033541,94.68923023,528.2218842,1.572541755,1500,1572.541755
06-01-2023 08:00,2.159899002,317.493993,8.312084387,987.5632142,89.38837113,49.68566624,0,0,0
06-01-2023 09:00,13.74718796,153.8962877,-4.949955761,994.2337369,38.68872256,321.8101934,1.044700584,1077.536659,1044.700584
06-01-2023 10:00,11.60045307,58.40402608,7.237955173,998.7985611,82.26975236,289.6344026,0.547806188,552.2192127,547.8061883
06-01-2023 11:00,7.108479641,4.538707191,4.805112083,1017.815505,68.68572745,150.4273553,0.056640232,60.19923031,56.64023227
06-01-2023 12:00,4.756903449,201.5120461,24.78255633,1006.983089,97.67237692,109.9783133,0.00443036,4.707509519,4.430359974
06-01-2023 13:00,9.765148942,189.863864,23.51702199,983.8741813,49.88845276,217.7785135,0.246470337,268.769268,246.4703369
06-01-2023 14:00,23.68692319,258.9673041,21.70576222,980.9014504,74.516849,478.4109407,1.375661317,1500,1375.661317
06-01-2023 15:00,9.433667436,320.4928991,-4.269045056,985.116609,25.08285779,189.3559048,0.220104572,231.1656735,220.104572
06-01-2023 16:00,13.9321843,28.58637047,27.79501245,1000.524936,51.69978775,286.9492586,1.150508206,1134.144405,1150.508206
06-01-2023 17:00,18.16943605,263.3387365,9.558868562,1026.659646,97.1054129,422.3568755,1.486793513,1500,1486.793513
06-01-2023 18:00,10.36348085,67.46829988,24.92751951,1011.870124,63.11846996,236.6585361,0.317250322,346.5748204,317.2503222
06-01-2023 19:00,24.3509879,308.9437391,20.04602928,1020.091295,43.03036027,554.4025408,1.541753218,1500,1541.753218
06-01-2023 20:00,24.13628778,294.862865,10.42289164,1003.31873,29.62167705,486.5702756,1.485307716,1500,1485.307716
06-01-2023 21:00,7.790992804,194.6857518,1.05593202,998.0833042,76.28226721,174.1015374,0.099673098,95.46058172,99.6730984
06-01-2023 22:00,13.43671564,255.6874075,-0.751149605,985.4200186,71.58848347,330.8537821,0.987343432,986.8225674,987.3434322
06-01-2023 23:00,8.920201126,113.1660407,32.41832499,1023.796651,49.91509709,196.1370197,0.166838941,180.1179123,166.8389406
07-01-2023 00:00,8.551331371,169.6204436,36.32788939,1019.158001,96.07530815,197.746223,0.144207683,148.5042822,144.2076827
07-01-2023 01:00,2.848399789,295.7892832,24.2404621,988.4059049,21.77622504,68.07417254,0,0,0
07-01-2023 02:00,16.01997968,165.335471,-0.345464831,1005.613028,44.29790813,383.1919288,1.356359558,1500,1356.359558
07-01-2023 03:00,13.56161753,128.8073755,13.09122476,1004.36874,93.6855589,306.44374,0.922697283,1022.677804,922.6972829
07-01-2023 04:00,3.184011279,177.916481,27.802264,1011.254578,45.67483507,77.33886893,4.97E-06,0.00540855,0.004972677
07-01-2023 05:00,8.408868677,298.1697309,30.09193978,1027.309345,40.18022671,184.6326085,0.128811237,137.3620719,128.8112369
07-01-2023 06:00,22.89011538,120.6748971,0.319838003,1008.988572,62.73763279,559.5137587,1.446648553,1500,1446.648553
07-01-2023 07:00,7.509923485,62.55417353,-4.998617652,1007.010863,85.90413999,159.2189079,0.077485366,79.62602616,77.48536573
07-01-2023 08:00,5.332582058,256.3250473,27.04616706,982.5161466,28.25174087,114.1230261,0.01014328,11.01687224,10.1432799
07-01-2023 09:00,13.25741349,297.3521566,11.04682792,983.1453738,95.44165677,268.6694801,0.937775705,936.8306889,937.7757046
07-01-2023 10:00,24.66996044,36.22949227,6.451659923,989.3673396,83.60583049,591.5340711,1.484131064,1500,1484.131064
07-01-2023 11:00,7.567271245,86.35468059,-4.419613859,981.6235386,34.50002044,167.1252754,0.078085061,82.70236608,78.08506113
07-01-2023 12:00,17.45911759,51.10991631,19.3134733,1017.167645,76.9606369,369.1832213,1.353073474,1500,1353.073474
07-01-2023 13:00,19.51725115,125.2589082,33.30178309,1016.166515,50.79669781,412.9645684,1.367470781,1500,1367.470781
07-01-2023 14:00,7.465663512,162.1263524,38.09342408,986.8028117,52.18357425,182.9610135,0.07411614,77.30463046,74.11614039
07-01-2023 15:00,18.74897602,269.5774813,20.45852278,1021.803945,82.6632074,453.1549321,1.384644229,1500,1384.644229
07-01-2023 16:00,10.45901205,234.4131306,18.15075975,987.7393017,97.02278464,238.1271721,0.344577438,360.2395966,344.5774384
07-01-2023 17:00,16.5430341,223.5342843,-1.172462653,995.0587793,30.13246983,381.822392,1.491341086,1500,1491.341086
07-01-2023 18:00,16.57118335,126.8549808,19.69927607,992.448845,53.65041895,370.7243469,1.473128421,1500,1473.128421
07-01-2023 19:00,14.32281773,302.9211191,12.09905855,998.6153549,58.47532865,314.5051972,1.17780214,1260.117579,1177.80214
07-01-2023 20:00,4.076664711,169.6633803,22.32108764,992.7331883,50.10494536,100.1937557,0.001030935,1.083400315,1.030934893
07-01-2023 21:00,21.2119574,352.4777777,12.49268565,1004.447546,49.0551299,437.5616045,1.48815702,1500,1488.15702
07-01-2023 22:00,9.377941494,228.2911698,5.813460555,1000.370394,24.1814934,207.1796774,0.231770745,225.2107486,231.7707445
07-01-2023 23:00,6.289925739,45.45530696,-0.726562615,1029.328475,74.84308965,136.6348589,0.031311764,30.91048406,31.31176445
08-01-2023 00:00,2.937828256,243.4239223,9.171330007,982.7963175,54.89715337,66.07397142,0,0,0
08-01-2023 01:00,15.59053769,117.0374456,-0.650982457,987.1090688,35.58350421,347.4843888,1.431515925,1500,1431.515925
08-01-2023 02:00,17.58398032,247.0777908,2.960362787,982.6412947,85.28268018,397.300323,1.432136537,1500,1432.136537
08-01-2023 03:00,2.381520065,25.07081334,39.43012714,1011.29206,84.20485985,49.29650057,0,0,0
08-01-2023 04:00,13.77814034,62.95731738,14.98466006,982.7254639,58.91133025,310.9134849,0.984584124,1086.873559,984.5841237
08-01-2023 05:00,7.20940283,308.0654132,18.93422949,1021.821987,43.87605289,152.926531,0.06786597,64.74541022,67.86597044
08-01-2023 06:00,16.83897418,81.78464053,34.31283379,1005.596932,71.04741806,352.2992377,1.499484467,1500,1499.484467
08-01-2023 07:00,6.010427867,301.3348051,39.80060052,1006.350381,43.05217086,122.1569643,0.023734161,23.68275365,23.73416074
08-01-2023 08:00,17.89156798,100.5393918,21.22215022,1008.079725,38.88063443,426.05661,1.358549513,1500,1358.549513
08-01-2023 09:00,10.89491296,231.4374876,31.56132195,988.5406853,78.44117232,241.1829719,0.423241692,427.1589996,423.2416916
08-01-2023 10:00,23.54478974,249.8942065,9.712346095,989.8845152,23.22601918,544.6667636,1.459075064,1500,1459.075064
08-01-2023 11:00,5.162981715,184.5557111,8.758478085,995.9408661,27.58147768,122.0423899,0.008045229,8.784277874,8.045228784
08-01-2023 12:00,9.844526074,109.9118436,13.12166744,1009.674821,20.54305392,230.3282746,0.262110756,278.3413105,262.110756
08-01-2023 13:00,4.609890989,76.55197549,25.26282682,990.5058888,32.23545492,103.0426049,0.003743409,3.621903951,3.743408573
08-01-2023 14:00,23.26795322,11.94816764,25.69862602,985.8165864,25.5192007,510.4870885,1.473747394,1500,1473.747394
08-01-2023 15:00,22.17880513,109.4207044,9.185774559,1028.505844,99.66418942,485.2678104,1.443018729,1500,1443.018729
08-01-2023 16:00,7.932657437,235.1386046,0.994446586,981.0990907,43.1047976,184.039588,0.094899123,104.1814477,94.89912274
08-01-2023 17:00,17.17963306,337.7897346,23.45783154,1020.13487,31.94144101,386.0945885,1.510677344,1500,1510.677344
08-01-2023 18:00,20.7961106,313.6336136,0.774663798,1019.401757,39.27970064,504.2154528,1.508141435,1500,1508.141435
08-01-2023 19:00,14.76961867,275.7833196,21.03216287,994.8607057,94.89004572,359.9874471,1.40408374,1415.254997,1404.08374
08-01-2023 20:00,14.1819633,283.8410436,26.20399576,986.7813308,61.61281784,295.7336712,1.185199549,1213.673051,1185.199549
08-01-2023 21:00,7.562602691,239.3945653,26.52751734,987.2814323,49.1854477,156.4034587,0.079568879,82.44901616,79.56887912
08-01-2023 22:00,4.14136366,93.70326872,28.90624498,1014.871581,89.87131663,95.88087062,0.001276474,1.290683158,1.276473593
08-01-2023 23:00,22.63596243,326.5902111,34.27867397,1012.14033,51.59922164,486.8119222,1.402513977,1500,1402.513977
09-01-2023 00:00,22.70961531,241.4636323,17.49815464,1019.137284,46.8006856,456.3009757,1.561783289,1500,1561.783289
09-01-2023 01:00,16.56133352,201.7586272,27.86121353,1026.874059,36.5826018,404.8122085,1.482478769,1500,1482.478769
09-01-2023 02:00,9.797685194,39.95620892,22.86277309,1014.596368,50.22374591,207.0692153,0.258126949,272.6657981,258.1269487
09-01-2023 03:00,10.03182022,160.9399958,3.398797291,987.7925768,45.33474848,247.2482865,0.291998226,301.8219332,291.9982262
09-01-2023 04:00,18.69698061,165.7289776,-3.843965981,992.1721308,74.18431674,441.0089024,1.531279077,1500,1531.279077
09-01-2023 05:00,22.63353598,311.2428994,7.804362355,1022.109687,43.16661637,538.9784456,1.386363614,1500,1386.363614
09-01-2023 06:00,22.40298776,196.7933593,14.93651679,990.4653038,66.17597971,470.6264523,1.415888015,1500,1415.888015
09-01-2023 07:00,19.93713755,136.9441976,22.7697675,983.6261158,25.2713732,422.0885835,1.502889305,1500,1502.889305
09-01-2023 08:00,16.76672786,351.6481183,33.24816987,1015.164003,35.30313254,379.0343301,1.420985071,1500,1420.985071
09-01-2023 09:00,3.935219195,39.8594136,3.831057252,1000.126318,52.59242173,82.09063712,0.00072345,0.710048079,0.723450415
09-01-2023 10:00,5.717460424,152.1174342,0.649740545,1026.002003,94.95594031,123.0806766,0.016018471,17.41956095,16.01847123
09-01-2023 11:00,22.66674634,15.12888306,38.35659764,1012.512754,50.18015886,489.7674689,1.521604388,1500,1521.604388
09-01-2023 12:00,15.94786837,266.3654835,-0.137994828,984.5209489,73.1259297,331.6861533,1.365379136,1500,1365.379136
09-01-2023 13:00,2.211532187,330.5075588,16.53209815,1027.392828,40.40697779,46.49948595,0,0,0
09-01-2023 14:00,4.333845486,100.8134386,21.3503678,992.9278632,30.16268608,103.7642189,0.002131536,2.059985156,2.131535708
09-01-2023 15:00,17.26054069,309.0030036,19.36184894,996.8606245,24.68292801,359.640268,1.480801324,1500,1480.801324
09-01-2023 16:00,2.116416428,105.198563,-1.128552934,1000.113021,44.43307988,42.62946703,0,0,0
09-01-2023 17:00,5.698585183,327.8772582,-2.43378887,982.5612148,32.61288214,131.9038674,0.015948361,17.05909215,15.94836093
09-01-2023 18:00,14.62087716,271.4262853,-0.253245764,1004.825771,33.92083584,363.7661896,1.352101047,1362.273322,1352.101047
09-01-2023 19:00,17.91358955,289.7664397,21.35144577,986.1659246,80.86074467,387.9379326,1.464525491,1500,1464.525491
09-01-2023 20:00,16.99510897,6.482360016,19.49551994,1000.048516,21.26704568,349.9850124,1.573109499,1500,1573.109499
09-01-2023 21:00,7.158194118,346.6117285,5.518335642,997.5354894,64.62481006,163.5785983,0.065374523,62.41109467,65.37452311
09-01-2023 22:00,18.38012209,261.6015571,23.69983638,1018.642004,50.35691045,450.8969471,1.492880527,1500,1492.880527
09-01-2023 23:00,7.456729012,109.7103943,31.90303759,1020.158526,60.52399999,178.3672614,0.074262039,76.84156562,74.26203852
10-01-2023 00:00,9.484193058,298.5820793,-3.128946807,987.6706441,65.02641898,219.2041645,0.230423958,236.6548076,230.4239576
10-01-2023 01:00,19.16930232,101.3476314,17.41584746,998.3275594,45.06941556,413.5831125,1.50355779,1500,1503.55779
10-01-2023 02:00,16.94155668,314.1913822,26.01896854,998.6676581,43.60870881,384.7326019,1.372854272,1500,1372.854272
